File Name,rxn00026.csv
Date,2022-05-28 11:35:08

[DATA]
time (s),oxy1_voltage (V),oxy1_O2 (%),oxy1_temp_voltage (V),oxy1_temp (C),oxy2_voltage (V),oxy2_O2 (%),oxy2_temp_voltage (V),oxy2_temp (C),bme_temp (C),pressure (kPa),humidity (%),flow1_voltage (V),flow1_flow (mL/min),flow2_voltage (V),flow2_flow (mL/min),PV (C),SV (C),Control Method,Output,PID profile,PID SV,P,I,D
1653737709,0.001375,0.05,1.076750,21.47,0.048797,20.51,1.057125,22.08,20.95,100.09,64.04,0.000000,0.11,0.000000,9.41,50.20,50.00,0,0,3,110.00,336,162,40
1653737710,0.001375,0.05,1.077000,21.47,0.048797,20.51,1.057250,22.07,20.95,100.09,63.89,0.024414,0.60,0.039063,13.19,50.20,50.00,0,231,3,110.00,336,162,40
1653737711,0.001375,0.05,1.077125,21.46,0.048797,20.51,1.057250,22.07,20.95,100.09,64.03,0.000000,0.11,0.004883,9.88,50.20,50.00,0,231,3,110.00,336,162,40
1653737712,0.001375,0.05,1.077000,21.47,0.048781,20.51,1.057250,22.07,20.96,100.09,64.06,0.000000,0.11,0.000000,9.41,50.30,50.00,0,231,3,110.00,336,162,40
1653737713,0.001375,0.05,1.077000,21.47,0.048812,20.52,1.057250,22.07,20.96,100.09,63.99,0.053711,1.19,0.000000,9.41,50.30,50.00,0,231,3,110.00,336,162,40
1653737714,0.001375,0.05,1.077125,21.46,0.048797,20.51,1.057250,22.07,20.96,100.09,64.02,0.000000,0.11,0.009766,10.35,50.30,50.00,0,207,3,110.00,336,162,40
1653737715,0.001375,0.05,1.077125,21.46,0.048812,20.52,1.057375,22.07,20.96,100.09,63.91,0.000000,0.11,0.000000,9.41,50.30,50.00,0,207,3,110.00,336,162,40
1653737716,0.001375,0.05,1.077125,21.46,0.048797,20.51,1.057375,22.07,20.96,100.09,63.99,0.000000,0.11,0.000000,9.41,50.40,50.00,0,207,3,110.00,336,162,40
1653737717,0.001375,0.05,1.076500,21.48,0.048797,20.51,1.056875,22.08,20.96,100.09,63.99,0.024414,0.60,0.039063,13.19,50.40,50.00,0,207,3,110.00,336,162,40
1653737718,0.001375,0.05,1.077000,21.47,0.048812,20.52,1.057250,22.07,20.97,100.09,64.05,0.000000,0.11,0.000000,9.41,50.50,50.00,0,201,3,110.00,336,162,40
1653737719,0.001375,0.05,1.077000,21.47,0.048812,20.52,1.057250,22.07,20.97,100.09,64.03,0.009766,0.31,0.024414,11.77,50.50,50.00,0,201,3,110.00,336,162,40
1653737720,0.001391,0.05,1.077125,21.46,0.048781,20.51,1.057375,22.07,20.97,100.09,63.99,0.004883,0.21,0.034180,12.71,50.50,50.00,0,201,3,110.00,336,162,40
1653737721,0.001375,0.05,1.077125,21.46,0.048781,20.51,1.057375,22.07,20.97,100.09,64.06,0.000000,0.11,0.000000,9.41,50.50,50.00,0,201,3,110.00,336,162,40
1653737722,0.001375,0.05,1.077125,21.46,0.048781,20.51,1.057375,22.07,20.97,100.09,64.02,0.000000,0.11,0.034180,12.71,50.60,50.00,0,221,3,110.00,336,162,40
1653737723,0.001375,0.05,1.077250,21.46,0.048781,20.51,1.057375,22.07,20.97,100.09,63.98,0.000000,0.11,0.000000,9.41,50.60,50.00,0,221,3,110.00,336,162,40
1653737724,0.001391,0.05,1.077250,21.46,0.048781,20.51,1.057375,22.07,20.97,100.09,64.06,0.000000,0.11,0.000000,9.41,50.60,50.00,0,221,3,110.00,336,162,40
1653737725,0.001375,0.05,1.077000,21.47,0.048797,20.51,1.057250,22.07,20.97,100.09,63.99,0.000000,0.11,0.000000,9.41,50.70,50.00,0,221,3,110.00,336,162,40
1653737726,0.001391,0.05,1.077000,21.47,0.048797,20.51,1.057375,22.07,20.97,100.09,63.93,0.000000,0.11,0.000000,9.41,50.70,50.00,0,194,3,110.00,336,162,40
1653737727,0.001391,0.05,1.077000,21.47,0.048797,20.51,1.057125,22.08,20.98,100.09,63.97,0.024414,0.60,0.014648,10.83,50.70,50.00,0,194,3,110.00,336,162,40
1653737728,0.001391,0.05,1.077000,21.47,0.048781,20.51,1.057250,22.07,20.98,100.09,64.01,0.000000,0.11,0.014648,10.83,50.70,50.00,0,194,3,110.00,336,162,40
1653737729,0.001375,0.05,1.076875,21.47,0.048781,20.51,1.057000,22.08,20.97,100.09,64.03,0.058594,1.29,0.000000,9.41,50.80,50.00,0,194,3,110.00,336,162,40
1653737730,0.001391,0.05,1.077000,21.47,0.048797,20.51,1.057250,22.07,20.98,100.08,63.96,0.000000,0.11,0.004883,9.88,50.80,50.00,0,214,3,110.00,336,162,40
1653737731,0.001391,0.05,1.076875,21.47,0.048766,20.50,1.057375,22.07,20.98,100.09,64.00,0.029297,0.70,0.043945,13.66,50.80,50.00,0,214,3,110.00,336,162,40
1653737732,0.001375,0.05,1.077000,21.47,0.048781,20.51,1.057375,22.07,20.98,100.09,63.91,0.068359,1.48,0.000000,9.41,50.90,50.00,0,214,3,110.00,336,162,40
1653737733,0.001375,0.05,1.076875,21.47,0.048797,20.51,1.057250,22.07,20.98,100.08,63.96,0.004883,0.21,0.000000,9.41,50.90,50.00,0,214,3,110.00,336,162,40
1653737734,0.001375,0.05,1.077000,21.47,0.048781,20.51,1.057375,22.07,20.99,100.09,63.97,0.000000,0.11,0.000000,9.41,50.90,50.00,0,210,3,110.00,336,162,40
1653737735,0.001375,0.05,1.077000,21.47,0.048812,20.52,1.057250,22.07,20.98,100.08,63.94,0.063477,1.39,0.000000,9.41,50.90,50.00,0,210,3,110.00,336,162,40
1653737736,0.001375,0.05,1.077000,21.47,0.048797,20.51,1.057375,22.07,20.98,100.08,63.97,0.000000,0.11,0.004883,9.88,50.90,50.00,0,210,3,110.00,336,162,40
1653737737,0.001375,0.05,1.077000,21.47,0.048781,20.51,1.057125,22.08,20.99,100.08,64.02,0.034180,0.80,0.000000,9.41,51.00,50.00,0,210,3,110.00,336,162,40
1653737738,0.001391,0.05,1.076875,21.47,0.048781,20.51,1.057375,22.07,20.99,100.08,64.03,0.029297,0.70,0.000000,9.41,51.00,50.00,0,207,3,110.00,336,162,40
1653737739,0.001391,0.05,1.077000,21.47,0.048797,20.51,1.057375,22.07,20.99,100.08,63.94,0.029297,0.70,0.019531,11.30,51.00,50.00,0,207,3,110.00,336,162,40
1653737740,0.001375,0.05,1.076875,21.47,0.048812,20.52,1.057375,22.07,20.99,100.08,63.71,0.019531,0.50,0.000000,9.41,51.10,50.00,0,207,3,110.00,336,162,40
1653737741,0.001375,0.05,1.076875,21.47,0.048766,20.50,1.057375,22.07,20.98,100.08,63.94,0.000000,0.11,0.000000,9.41,51.10,50.00,0,207,3,110.00,336,162,40
1653737742,0.001375,0.05,1.077000,21.47,0.048797,20.52,1.057375,22.07,20.99,100.08,63.94,0.019531,0.50,0.000000,9.41,51.10,50.00,0,200,3,110.00,336,162,40
1653737743,0.001391,0.05,1.076875,21.47,0.048812,20.52,1.057375,22.07,21.00,100.08,64.04,0.000000,0.11,0.000000,9.41,51.10,50.00,0,200,3,110.00,336,162,40
1653737744,0.001391,0.05,1.076875,21.47,0.048797,20.52,1.057250,22.07,20.99,100.08,63.94,0.000000,0.11,0.000000,9.41,51.20,50.00,0,200,3,110.00,336,162,40
1653737745,0.001391,0.05,1.076875,21.47,0.048797,20.52,1.057375,22.07,21.00,100.08,63.96,0.004883,0.21,0.000000,9.41,51.20,50.00,0,200,3,110.00,336,162,40
1653737746,0.001391,0.05,1.076875,21.47,0.048797,20.52,1.057250,22.07,20.99,100.08,63.93,0.000000,0.11,0.000000,9.41,51.20,50.00,0,172,3,110.00,336,162,40
1653737747,0.001391,0.05,1.076875,21.47,0.048797,20.52,1.057250,22.07,20.99,100.08,63.93,0.000000,0.11,0.000000,9.41,51.30,50.00,0,172,3,110.00,336,162,40
1653737748,0.001391,0.05,1.076750,21.47,0.048797,20.52,1.057375,22.07,20.99,100.07,63.97,0.029297,0.70,0.000000,9.41,51.30,50.00,0,172,3,110.00,336,162,40
1653737749,0.001391,0.05,1.077000,21.47,0.048812,20.52,1.057375,22.07,20.99,100.08,63.96,0.004883,0.21,0.034180,12.71,51.30,50.00,0,172,3,110.00,336,162,40
1653737750,0.001391,0.05,1.077000,21.47,0.048812,20.52,1.057500,22.07,20.99,100.07,63.93,0.000000,0.11,0.000000,9.41,51.40,50.00,0,168,3,110.00,336,162,40
1653737751,0.001375,0.05,1.077000,21.47,0.048781,20.51,1.057250,22.07,20.99,100.08,64.04,0.000000,0.11,0.000000,9.41,51.40,50.00,0,168,3,110.00,336,162,40
1653737752,0.001391,0.05,1.076875,21.47,0.048781,20.51,1.057375,22.07,20.99,100.07,63.94,0.000000,0.11,0.000000,9.41,51.40,50.00,0,168,3,110.00,336,162,40
1653737753,0.001391,0.05,1.076875,21.47,0.048797,20.52,1.057500,22.07,21.00,100.07,63.96,0.000000,0.11,0.000000,9.41,51.50,50.00,0,168,3,110.00,336,162,40
1653737754,0.001391,0.05,1.076875,21.47,0.048781,20.51,1.057250,22.07,20.99,100.07,64.05,0.000000,0.11,0.043945,13.66,51.50,50.00,0,188,3,110.00,336,162,40
1653737755,0.001391,0.05,1.076875,21.47,0.048797,20.52,1.057500,22.07,20.99,100.08,63.93,0.000000,0.11,0.000000,9.41,51.60,50.00,0,188,3,110.00,336,162,40
1653737756,0.001391,0.05,1.076875,21.47,0.048812,20.52,1.057500,22.07,20.99,100.08,63.92,0.000000,0.11,0.024414,11.77,51.60,50.00,0,188,3,110.00,336,162,40
1653737757,0.001391,0.05,1.077000,21.47,0.048797,20.52,1.057625,22.06,21.00,100.08,64.01,0.000000,0.11,0.000000,9.41,51.70,50.00,0,188,3,110.00,336,162,40
1653737758,0.001391,0.05,1.076750,21.47,0.048797,20.52,1.057375,22.07,20.99,100.07,63.95,0.014648,0.40,0.000000,9.41,51.70,50.00,0,181,3,110.00,336,162,40
1653737759,0.001391,0.05,1.077000,21.47,0.048797,20.51,1.057375,22.07,20.99,100.08,63.78,0.000000,0.11,0.014648,10.83,51.70,50.00,0,181,3,110.00,336,162,40
1653737760,0.001391,0.05,1.076625,21.48,0.048781,20.51,1.057250,22.07,21.00,100.08,63.92,0.034180,0.80,0.000000,9.41,51.80,50.00,0,181,3,110.00,336,162,40
1653737761,0.001391,0.05,1.076625,21.48,0.048797,20.52,1.057375,22.07,21.00,100.08,63.92,0.000000,0.11,0.000000,9.41,51.80,50.00,0,181,3,110.00,336,162,40
1653737762,0.001391,0.05,1.076625,21.48,0.048797,20.51,1.057375,22.07,21.00,100.08,63.86,0.014648,0.40,0.034180,12.71,51.80,50.00,0,126,3,110.00,336,162,40
1653737763,0.001391,0.05,1.076750,21.47,0.048766,20.50,1.057500,22.07,21.00,100.07,63.92,0.000000,0.11,0.000000,9.41,51.90,50.00,0,126,3,110.00,336,162,40
1653737764,0.001391,0.05,1.076625,21.48,0.048766,20.50,1.057500,22.07,21.00,100.08,63.92,0.000000,0.11,0.000000,9.41,51.90,50.00,0,126,3,110.00,336,162,40
1653737765,0.001391,0.05,1.076500,21.48,0.048797,20.52,1.057250,22.07,21.00,100.08,63.95,0.009766,0.31,0.000000,9.41,52.00,50.00,0,126,3,110.00,336,162,40
1653737766,0.001391,0.05,1.076625,21.48,0.048766,20.50,1.057375,22.07,21.00,100.08,63.92,0.029297,0.70,0.000000,9.41,52.00,50.00,0,167,3,110.00,336,162,40
1653737767,0.001391,0.05,1.076875,21.47,0.048797,20.51,1.057375,22.07,20.99,100.08,63.78,0.000000,0.11,0.000000,9.41,52.10,50.00,0,167,3,110.00,336,162,40
1653737768,0.001391,0.05,1.076750,21.47,0.048781,20.51,1.057375,22.07,20.99,100.08,63.92,0.000000,0.11,0.000000,9.41,52.10,50.00,0,167,3,110.00,336,162,40
1653737769,0.001391,0.05,1.076625,21.48,0.048797,20.51,1.057250,22.07,21.00,100.08,63.94,0.039063,0.89,0.024414,11.77,52.20,50.00,0,167,3,110.00,336,162,40
1653737770,0.001391,0.05,1.076625,21.48,0.048797,20.51,1.057375,22.07,21.00,100.08,63.87,0.000000,0.11,0.000000,9.41,52.20,50.00,0,114,3,110.00,336,162,40
1653737771,0.001391,0.05,1.076750,21.47,0.048812,20.52,1.057375,22.07,20.99,100.08,63.94,0.014648,0.40,0.000000,9.41,52.30,50.00,0,114,3,110.00,336,162,40
1653737772,0.001391,0.05,1.076625,21.48,0.048781,20.51,1.057375,22.07,21.00,100.08,63.95,0.000000,0.11,0.004883,9.88,52.30,50.00,0,114,3,110.00,336,162,40
1653737773,0.001406,0.06,1.076625,21.48,0.048797,20.51,1.057250,22.07,21.00,100.08,63.92,0.000000,0.11,0.014648,10.83,52.30,50.00,0,114,3,110.00,336,162,40
1653737774,0.001391,0.05,1.076625,21.48,0.048797,20.51,1.057250,22.07,21.00,100.08,63.94,0.004883,0.21,0.019531,11.30,52.40,50.00,0,131,3,110.00,336,162,40
1653737775,0.001391,0.05,1.076375,21.49,0.048766,20.50,1.057125,22.08,20.99,100.08,63.91,0.000000,0.11,0.000000,9.41,52.50,50.00,0,131,3,110.00,336,162,40
1653737776,0.001391,0.05,1.076500,21.48,0.048766,20.50,1.057125,22.08,20.99,100.08,63.86,0.039063,0.89,0.000000,9.41,52.50,50.00,0,131,3,110.00,336,162,40
1653737777,0.001391,0.05,1.076625,21.48,0.048766,20.50,1.057375,22.07,21.00,100.08,63.91,0.000000,0.11,0.000000,9.41,52.60,50.00,0,131,3,110.00,336,162,40
1653737778,0.001406,0.06,1.076375,21.49,0.048781,20.51,1.057125,22.08,20.99,100.08,63.96,0.000000,0.11,0.000000,9.41,52.60,50.00,0,123,3,110.00,336,162,40
1653737779,0.001406,0.06,1.076625,21.48,0.048781,20.51,1.057250,22.07,21.00,100.09,63.93,0.039063,0.89,0.000000,9.41,52.70,50.00,0,123,3,110.00,336,162,40
1653737780,0.001391,0.05,1.076500,21.48,0.048797,20.51,1.057250,22.07,20.99,100.09,63.92,0.000000,0.11,0.000000,9.41,52.70,50.00,0,123,3,110.00,336,162,40
1653737781,0.001391,0.05,1.076500,21.48,0.048766,20.50,1.057250,22.07,21.00,100.09,63.92,0.000000,0.11,0.000000,9.41,52.70,50.00,0,123,3,110.00,336,162,40
1653737782,0.001406,0.06,1.076625,21.48,0.048797,20.51,1.057125,22.08,21.00,100.09,63.94,0.014648,0.40,0.000000,9.41,52.80,50.00,0,91,3,110.00,336,162,40
1653737783,0.001391,0.05,1.076500,21.48,0.048766,20.50,1.057125,22.08,21.00,100.09,63.91,0.019531,0.50,0.000000,9.41,52.80,50.00,0,91,3,110.00,336,162,40
1653737784,0.001391,0.05,1.076625,21.48,0.048797,20.51,1.057125,22.08,21.00,100.09,64.02,0.000000,0.11,0.000000,9.41,52.90,50.00,0,91,3,110.00,336,162,40
1653737785,0.001406,0.06,1.076625,21.48,0.048797,20.51,1.057125,22.08,21.00,100.09,63.93,0.000000,0.11,0.000000,9.41,53.00,50.00,0,91,3,110.00,336,162,40
1653737786,0.001391,0.05,1.076625,21.48,0.048797,20.51,1.057250,22.07,21.00,100.09,63.81,0.000000,0.11,0.004883,9.88,53.00,65.00,0,107,3,110.00,336,162,40
1653737787,0.001391,0.05,1.076500,21.48,0.048797,20.51,1.057125,22.08,21.00,100.09,63.82,0.000000,0.11,0.014648,10.83,53.00,65.00,0,107,3,110.00,336,162,40
1653737788,0.001406,0.06,1.076375,21.49,0.048781,20.51,1.057125,22.08,21.00,100.09,63.93,0.000000,0.11,0.000000,9.41,53.10,65.00,0,107,3,110.00,336,162,40
1653737789,0.001406,0.06,1.076375,21.49,0.048766,20.50,1.057125,22.08,20.99,100.09,64.01,0.000000,0.11,0.000000,9.41,53.10,65.00,0,107,3,110.00,336,162,40
1653737790,0.001406,0.06,1.076625,21.48,0.048766,20.50,1.057125,22.08,21.00,100.09,63.91,0.000000,0.11,0.000000,9.41,53.20,65.00,0,525,3,110.00,336,162,40
1653737791,0.001406,0.06,1.076375,21.49,0.048812,20.52,1.057250,22.07,21.00,100.09,63.93,0.000000,0.11,0.000000,9.41,53.20,65.00,0,525,3,110.00,336,162,40
1653737792,0.001406,0.06,1.076375,21.49,0.048797,20.51,1.057125,22.08,21.00,100.09,63.79,0.014648,0.40,0.000000,9.41,53.20,65.00,0,525,3,110.00,336,162,40
1653737793,0.001391,0.05,1.076500,21.48,0.048797,20.51,1.057375,22.07,21.00,100.09,63.94,0.000000,0.11,0.000000,9.41,53.40,65.00,0,525,3,110.00,336,162,40
1653737794,0.001406,0.06,1.076375,21.49,0.048781,20.51,1.057125,22.08,21.00,100.09,63.94,0.000000,0.11,0.014648,10.83,53.40,65.00,0,543,3,110.00,336,162,40
1653737795,0.001406,0.06,1.076625,21.48,0.048766,20.50,1.057125,22.08,21.00,100.09,63.88,0.000000,0.11,0.000000,9.41,53.50,65.00,0,543,3,110.00,336,162,40
1653737796,0.001406,0.06,1.076500,21.48,0.048766,20.50,1.057250,22.07,21.00,100.09,63.91,0.000000,0.11,0.000000,9.41,53.50,65.00,0,543,3,110.00,336,162,40
1653737797,0.001406,0.06,1.076625,21.48,0.048781,20.51,1.057250,22.07,21.00,100.09,63.92,0.000000,0.11,0.000000,9.41,53.60,65.00,0,543,3,110.00,336,162,40
1653737798,0.001391,0.05,1.076500,21.48,0.048797,20.51,1.057125,22.08,21.00,100.09,63.86,0.004883,0.21,0.000000,9.41,53.70,65.00,0,534,3,110.00,336,162,40
1653737799,0.001406,0.06,1.076500,21.48,0.048781,20.51,1.057250,22.07,21.00,100.09,63.92,0.000000,0.11,0.000000,9.41,53.70,65.00,0,534,3,110.00,336,162,40
1653737800,0.001406,0.06,1.076500,21.48,0.048766,20.50,1.057125,22.08,21.00,100.09,64.05,0.000000,0.11,0.000000,9.41,53.80,65.00,0,534,3,110.00,336,162,40
1653737801,0.001406,0.06,1.076375,21.49,0.048766,20.50,1.057250,22.07,21.00,100.09,63.91,0.004883,0.21,0.019531,11.30,53.90,65.00,0,505,3,110.00,336,162,40
1653737802,0.001406,0.06,1.076500,21.48,0.048797,20.51,1.057250,22.07,21.00,100.09,63.94,0.000000,0.11,0.000000,9.41,53.90,65.00,0,505,3,110.00,336,162,40
1653737803,0.001391,0.05,1.076375,21.49,0.048766,20.50,1.057375,22.07,21.00,100.09,63.90,0.000000,0.11,0.000000,9.41,54.00,65.00,0,505,3,110.00,336,162,40
1653737804,0.001406,0.06,1.076500,21.48,0.048797,20.51,1.057250,22.07,21.00,100.09,63.92,0.000000,0.11,0.000000,9.41,54.00,65.00,0,505,3,110.00,336,162,40
1653737805,0.001406,0.06,1.076375,21.49,0.048781,20.51,1.057250,22.07,21.00,100.09,63.92,0.000000,0.11,0.000000,9.41,54.10,65.00,0,496,3,110.00,336,162,40
1653737806,0.001406,0.06,1.076375,21.49,0.048797,20.51,1.057125,22.08,21.00,100.09,63.88,0.034180,0.80,0.024414,11.77,54.10,65.00,0,496,3,110.00,336,162,40
1653737807,0.001406,0.06,1.076625,21.48,0.048781,20.51,1.057375,22.07,20.99,100.09,63.92,0.014648,0.40,0.053711,14.60,54.20,65.00,0,496,3,110.00,336,162,40
1653737808,0.001406,0.06,1.076250,21.49,0.048781,20.51,1.057125,22.08,21.00,100.09,63.91,0.024414,0.60,0.058594,15.07,54.20,65.00,0,496,3,110.00,336,162,40
1653737809,0.001406,0.06,1.076125,21.49,0.048797,20.51,1.057000,22.08,21.00,100.09,64.02,0.000000,0.11,0.000000,9.41,54.30,65.00,0,490,3,110.00,336,162,40
1653737810,0.001406,0.06,1.076250,21.49,0.048797,20.51,1.057000,22.08,21.00,100.09,63.94,0.000000,0.11,0.019531,11.30,54.40,65.00,0,490,3,110.00,336,162,40
1653737811,0.001406,0.06,1.076125,21.49,0.048797,20.51,1.056875,22.08,21.00,100.09,64.12,0.000000,0.11,0.004883,9.88,54.40,65.00,0,490,3,110.00,336,162,40
1653737812,0.001406,0.06,1.076375,21.49,0.048797,20.51,1.057125,22.08,21.00,100.09,63.98,0.000000,0.11,0.000000,9.41,54.50,65.00,0,490,3,110.00,336,162,40
1653737813,0.001406,0.06,1.076375,21.49,0.048797,20.51,1.057250,22.07,21.00,100.09,63.94,0.004883,0.21,0.034180,12.71,54.50,65.00,0,484,3,110.00,336,162,40
1653737814,0.001406,0.06,1.076375,21.49,0.048797,20.51,1.057125,22.08,21.00,100.09,63.97,0.014648,0.40,0.048828,14.13,54.60,65.00,0,484,3,110.00,336,162,40
1653737815,0.001406,0.06,1.076250,21.49,0.048781,20.51,1.057125,22.08,21.00,100.09,63.94,0.000000,0.11,0.024414,11.77,54.60,65.00,0,484,3,110.00,336,162,40
1653737816,0.001406,0.06,1.076250,21.49,0.048797,20.51,1.057125,22.08,21.00,100.09,63.91,0.024414,0.60,0.024414,11.77,54.70,65.00,0,484,3,110.00,336,162,40
1653737817,0.001406,0.06,1.076250,21.49,0.048812,20.52,1.057250,22.07,21.01,100.09,63.87,0.000000,0.11,0.000000,9.41,54.80,65.00,0,478,3,110.00,336,162,40
1653737818,0.001406,0.06,1.076250,21.49,0.048812,20.52,1.057000,22.08,21.00,100.09,63.93,0.000000,0.11,0.029297,12.24,54.90,65.00,0,478,3,110.00,336,162,40
1653737819,0.001406,0.06,1.076250,21.49,0.048766,20.50,1.057000,22.08,21.00,100.09,63.94,0.000000,0.11,0.000000,9.41,54.90,65.00,0,478,3,110.00,336,162,40
1653737820,0.001422,0.07,1.076500,21.48,0.048812,20.52,1.057125,22.08,21.00,100.09,63.77,0.000000,0.11,0.000000,9.41,55.00,65.00,0,478,3,110.00,336,162,40
1653737821,0.001406,0.06,1.076250,21.49,0.048812,20.52,1.057250,22.07,21.00,100.09,63.94,0.000000,0.11,0.004883,9.88,55.10,65.00,0,466,3,110.00,336,162,40
1653737822,0.001406,0.06,1.076250,21.49,0.048797,20.51,1.057125,22.08,21.00,100.09,63.92,0.000000,0.11,0.000000,9.41,55.20,65.00,0,466,3,110.00,336,162,40
1653737823,0.001422,0.07,1.076125,21.49,0.048812,20.52,1.057000,22.08,21.00,100.09,64.03,0.000000,0.11,0.000000,9.41,55.20,65.00,0,466,3,110.00,336,162,40
1653737824,0.001406,0.06,1.076125,21.49,0.048797,20.51,1.057125,22.08,21.00,100.09,63.93,0.029297,0.70,0.000000,9.41,55.30,65.00,0,466,3,110.00,336,162,40
1653737825,0.001406,0.06,1.076125,21.49,0.048812,20.52,1.057000,22.08,21.00,100.09,63.98,0.000000,0.11,0.000000,9.41,55.40,65.00,0,433,3,110.00,336,162,40
1653737826,0.001422,0.07,1.076250,21.49,0.048797,20.51,1.057250,22.07,21.00,100.09,63.90,0.000000,0.11,0.000000,9.41,55.50,65.00,0,433,3,110.00,336,162,40
1653737827,0.001422,0.07,1.076250,21.49,0.048797,20.51,1.057250,22.07,21.00,100.09,63.91,0.019531,0.50,0.000000,9.41,55.60,65.00,0,433,3,110.00,336,162,40
1653737828,0.001406,0.06,1.076375,21.49,0.048812,20.52,1.057250,22.07,21.00,100.09,63.93,0.000000,0.11,0.000000,9.41,55.70,65.00,0,433,3,110.00,336,162,40
1653737829,0.001406,0.06,1.076125,21.49,0.048797,20.51,1.057250,22.07,21.00,100.09,63.94,0.043945,0.99,0.000000,9.41,55.80,65.00,0,424,3,110.00,336,162,40
1653737830,0.001422,0.07,1.076000,21.50,0.048812,20.52,1.057125,22.08,21.00,100.09,63.92,0.000000,0.11,0.000000,9.41,55.80,65.00,0,424,3,110.00,336,162,40
1653737831,0.001406,0.06,1.076250,21.49,0.048781,20.51,1.057375,22.07,21.00,100.09,63.65,0.000000,0.11,0.000000,9.41,55.90,65.00,0,424,3,110.00,336,162,40
1653737832,0.001422,0.07,1.076375,21.49,0.048797,20.51,1.057250,22.07,21.00,100.08,63.91,0.063477,1.39,0.000000,9.41,56.00,65.00,0,424,3,110.00,336,162,40
1653737833,0.001422,0.07,1.076125,21.49,0.048812,20.52,1.057250,22.07,21.00,100.09,63.94,0.000000,0.11,0.000000,9.41,56.10,65.00,0,389,3,110.00,336,162,40
1653737834,0.001422,0.07,1.076375,21.49,0.048828,20.53,1.057250,22.07,21.00,100.08,64.05,0.000000,0.11,0.000000,9.41,56.20,65.00,0,389,3,110.00,336,162,40
1653737835,0.001422,0.07,1.076250,21.49,0.048812,20.52,1.057250,22.07,21.00,100.08,63.91,0.053711,1.19,0.000000,9.41,56.30,65.00,0,389,3,110.00,336,162,40
1653737836,0.001422,0.07,1.076125,21.49,0.048797,20.51,1.057375,22.07,21.00,100.08,63.91,0.000000,0.11,0.000000,9.41,56.40,65.00,0,389,3,110.00,336,162,40
1653737837,0.001406,0.06,1.076250,21.49,0.048812,20.52,1.057250,22.07,20.99,100.08,63.81,0.000000,0.11,0.000000,9.41,56.50,65.00,0,377,3,110.00,336,162,40
1653737838,0.001422,0.07,1.076375,21.49,0.048812,20.52,1.057250,22.07,21.00,100.08,63.94,0.000000,0.11,0.000000,9.41,56.60,65.00,0,377,3,110.00,336,162,40
1653737839,0.001422,0.07,1.076125,21.49,0.048828,20.53,1.057375,22.07,21.00,100.08,63.97,0.000000,0.11,0.009766,10.35,56.70,65.00,0,377,3,110.00,336,162,40
1653737840,0.001422,0.07,1.076250,21.49,0.048797,20.52,1.057125,22.08,21.00,100.08,63.97,0.048828,1.09,0.000000,9.41,56.80,65.00,0,377,3,110.00,336,162,40
1653737841,0.001406,0.06,1.076250,21.49,0.048812,20.52,1.057250,22.07,21.00,100.08,63.91,0.039063,0.89,0.043945,13.66,56.90,65.00,0,389,3,110.00,336,162,40
1653737842,0.001406,0.06,1.076375,21.49,0.048812,20.52,1.057375,22.07,21.00,100.08,63.80,0.014648,0.40,0.014648,10.83,57.00,65.00,0,389,3,110.00,336,162,40
1653737843,0.001406,0.06,1.076250,21.49,0.048812,20.52,1.057375,22.07,21.00,100.08,63.93,0.000000,0.11,0.000000,9.41,57.20,65.00,0,389,3,110.00,336,162,40
1653737844,0.001406,0.06,1.076125,21.49,0.048781,20.51,1.057375,22.07,21.00,100.08,63.94,0.000000,0.11,0.000000,9.41,57.20,65.00,0,389,3,110.00,336,162,40
1653737845,0.001422,0.07,1.076250,21.49,0.048812,20.52,1.057125,22.08,21.00,100.08,63.94,0.000000,0.11,0.000000,9.41,57.40,65.00,0,353,3,110.00,336,162,40
1653737846,0.001406,0.06,1.076125,21.49,0.048812,20.52,1.057250,22.07,21.00,100.08,63.94,0.000000,0.11,0.000000,9.41,57.40,65.00,0,353,3,110.00,336,162,40
1653737847,0.001422,0.07,1.076125,21.49,0.048812,20.52,1.057250,22.07,21.00,100.07,63.92,0.000000,0.11,0.004883,9.88,57.60,65.00,0,353,3,110.00,336,162,40
1653737848,0.001406,0.06,1.075875,21.50,0.048812,20.52,1.057125,22.08,21.00,100.07,64.11,0.000000,0.11,0.000000,9.41,57.70,65.00,0,353,3,110.00,336,162,40
1653737849,0.001406,0.06,1.075875,21.50,0.048797,20.52,1.057000,22.08,21.00,100.07,63.94,0.034180,0.80,0.000000,9.41,57.80,65.00,0,290,3,110.00,336,162,40
1653737850,0.001422,0.07,1.076250,21.49,0.048812,20.52,1.057125,22.08,21.00,100.07,63.91,0.000000,0.11,0.000000,9.41,58.00,65.00,0,290,3,110.00,336,162,40
1653737851,0.001422,0.07,1.076000,21.50,0.048812,20.52,1.057000,22.08,21.00,100.07,63.88,0.000000,0.11,0.000000,9.41,58.10,65.00,0,290,3,110.00,336,162,40
1653737852,0.001422,0.07,1.076000,21.50,0.048781,20.51,1.057250,22.07,21.00,100.07,63.94,0.000000,0.11,0.000000,9.41,58.20,65.00,0,290,3,110.00,336,162,40
