File Name,rxn00009.csv
Date,2022-05-12 18:10:19

[DATA]
time (s),oxy1_voltage (V),oxy1_O2 (%),oxy1_temp_voltage (V),oxy1_temp (C),oxy2_voltage (V),oxy2_O2 (%),oxy2_temp_voltage (V),oxy2_temp (C),bme_temp (C),pressure (kPa),humidity (%),flow1_voltage (V),flow1_flow (mL/min),flow2_voltage (V),flow2_flow (mL/min),PV (C),SV (C),Control Method,Output,PID profile,PID SV,P,I,D
1652379029,0.052000,21.32,1.023000,23.14,0.049266,20.17,1.030000,22.92,21.30,100.16,53.83,2.856445,57.53,2.709961,271.41,0.00,0.00,0,0,0,0.00,0,0,0
1652379039,0.051984,21.32,1.024375,23.10,0.049266,20.17,1.029125,22.95,21.30,100.17,53.82,1.674805,33.78,1.562500,160.47,0.00,0.00,0,0,0,0.00,0,0,0
1652379049,0.051969,21.31,1.025625,23.06,0.049250,20.17,1.027875,22.99,21.30,100.15,49.57,2.690430,54.20,2.548828,255.83,0.00,0.00,0,0,0,0.00,0,0,0
1652379059,0.051953,21.30,1.026125,23.04,0.049250,20.16,1.025500,23.06,21.32,100.17,38.36,2.700195,54.39,2.519531,253.00,0.00,0.00,0,0,0,0.00,0,0,0
1652379069,0.051938,21.29,1.026625,23.03,0.049266,20.17,1.023625,23.12,21.35,100.20,35.73,1.645508,33.19,1.557617,160.00,0.00,0.00,0,0,0,0.00,0,0,0
1652379079,0.051953,21.31,1.026625,23.03,0.049266,20.18,1.021750,23.18,21.39,100.13,32.55,2.661133,53.61,2.509766,252.05,0.00,0.00,0,0,0,0.00,0,0,0
1652379089,0.051938,21.31,1.027000,23.02,0.049266,20.18,1.021125,23.20,21.42,100.11,29.17,1.713867,34.56,1.601562,164.25,0.00,0.00,0,0,0,0.00,0,0,0
1652379099,0.051969,21.32,1.027250,23.01,0.049281,20.19,1.020250,23.23,21.46,100.10,25.93,2.578125,51.94,2.421875,243.55,0.00,0.00,0,0,0,0.00,0,0,0
1652379109,0.051984,21.33,1.027250,23.01,0.049297,20.20,1.019875,23.24,21.49,100.11,23.11,2.700195,54.39,2.519531,253.00,0.00,0.00,0,0,0,0.00,0,0,0
1652379119,0.052000,21.33,1.027250,23.01,0.049328,20.21,1.019375,23.26,21.52,100.12,20.91,2.001953,40.36,1.835937,186.91,0.00,0.00,0,0,0,0.00,0,0,0
1652379129,0.052031,21.34,1.027500,23.00,0.049391,20.23,1.019000,23.27,21.55,100.12,19.05,1.621094,32.70,1.533203,157.64,0.00,0.00,0,0,0,0.00,0,0,0
1652379139,0.052047,21.35,1.027500,23.00,0.049437,20.25,1.018500,23.29,21.58,100.13,17.37,1.748047,35.25,1.630859,167.08,0.00,0.00,0,0,0,0.00,0,0,0
1652379149,0.052078,21.36,1.027625,23.00,0.049453,20.26,1.018125,23.30,21.61,100.14,16.01,2.709961,54.59,2.529297,253.94,0.00,0.00,0,0,0,0.00,0,0,0
1652379159,0.052125,21.38,1.027500,23.00,0.049500,20.28,1.017500,23.32,21.62,100.14,14.88,2.050781,41.34,1.870117,190.21,0.00,0.00,0,0,0,0.00,0,0,0
1652379169,0.052141,21.39,1.027750,22.99,0.049516,20.28,1.017125,23.33,21.65,100.14,13.90,1.943359,39.18,1.875000,190.68,0.00,0.00,0,0,0,0.00,0,0,0
1652379179,0.052188,21.41,1.027750,22.99,0.049547,20.30,1.017000,23.33,21.67,100.14,13.13,2.666016,53.71,2.485352,249.69,0.00,0.00,0,0,0,0.00,0,0,0
1652379189,0.052219,21.42,1.027750,22.99,0.049578,20.31,1.016750,23.34,21.68,100.13,12.45,2.583008,52.04,2.407227,242.14,0.00,0.00,0,0,0,0.00,0,0,0
1652379199,0.052234,21.43,1.028000,22.99,0.049609,20.32,1.016375,23.35,21.70,100.14,11.88,1.870117,37.70,1.723633,176.05,0.00,0.00,0,0,0,0.00,0,0,0
1652379209,0.052281,21.45,1.028125,22.98,0.049656,20.34,1.016000,23.37,21.72,100.13,11.39,1.601562,32.31,1.508789,155.28,0.00,0.00,0,0,0,0.00,0,0,0
1652379219,0.052281,21.45,1.028000,22.99,0.049688,20.35,1.015375,23.39,21.73,100.14,10.97,1.967773,39.67,1.879883,191.15,0.00,0.00,0,0,0,0.00,0,0,0
1652379229,0.052312,21.46,1.027875,22.99,0.049703,20.36,1.014875,23.40,21.75,100.14,10.73,2.690430,54.20,2.504883,251.58,0.00,0.00,0,0,0,0.00,0,0,0
1652379239,0.052328,21.47,1.028125,22.98,0.049719,20.37,1.014500,23.41,21.76,100.14,10.30,2.641602,53.21,2.465820,247.80,0.00,0.00,0,0,0,0.00,0,0,0
1652379249,0.052375,21.49,1.028125,22.98,0.049734,20.37,1.013875,23.43,21.77,100.15,10.09,2.436523,49.09,2.241211,226.09,0.00,0.00,0,0,0,0.00,0,0,0
1652379259,0.052375,21.49,1.028125,22.98,0.049797,20.40,1.013750,23.44,21.78,100.15,9.79,2.431641,48.99,2.211914,223.26,0.00,0.00,0,0,0,0.00,0,0,0
1652379269,0.052406,21.50,1.028250,22.98,0.049813,20.41,1.013625,23.44,21.79,100.14,9.56,1.992187,40.16,1.831055,186.43,0.00,0.00,0,0,0,0.00,0,0,0
1652379279,0.052438,21.51,1.028500,22.97,0.049828,20.41,1.013625,23.44,21.80,100.15,9.39,1.591797,32.11,1.494141,153.86,0.00,0.00,0,0,0,0.00,0,0,0
1652379289,0.052422,21.50,1.028500,22.97,0.049844,20.42,1.013500,23.45,21.82,100.15,9.18,1.982422,39.96,1.909180,193.99,0.00,0.00,0,0,0,0.00,0,0,0
1652379299,0.052453,21.52,1.028625,22.97,0.049875,20.43,1.013750,23.44,21.82,100.14,9.05,2.670898,53.80,2.504883,251.58,0.00,0.00,0,0,0,0.00,0,0,0
1652379309,0.052469,21.53,1.028500,22.97,0.049875,20.43,1.013750,23.44,21.83,100.14,9.06,2.587891,52.13,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652379319,0.052500,21.54,1.028750,22.96,0.049906,20.45,1.013750,23.44,21.83,100.15,8.78,2.402344,48.40,2.280273,229.86,0.00,0.00,0,0,0,0.00,0,0,0
1652379329,0.052516,21.54,1.028625,22.97,0.049938,20.46,1.013375,23.45,21.83,100.15,8.60,2.377930,47.91,2.255859,227.50,0.00,0.00,0,0,0,0.00,0,0,0
1652379339,0.052547,21.56,1.028625,22.97,0.049938,20.46,1.013250,23.45,21.84,100.15,8.58,2.319336,46.74,2.211914,223.26,0.00,0.00,0,0,0,0.00,0,0,0
1652379349,0.052562,21.56,1.028625,22.97,0.049969,20.47,1.013125,23.46,21.84,100.15,8.44,2.622070,52.82,2.475586,248.75,0.00,0.00,0,0,0,0.00,0,0,0
1652379359,0.052562,21.56,1.028625,22.97,0.049984,20.48,1.012750,23.47,21.84,100.15,8.36,2.666016,53.71,2.480469,249.22,0.00,0.00,0,0,0,0.00,0,0,0
1652379369,0.052594,21.58,1.028750,22.96,0.050000,20.49,1.013125,23.46,21.86,100.15,8.30,2.568359,51.74,2.402344,241.67,0.00,0.00,0,0,0,0.00,0,0,0
1652379379,0.052609,21.58,1.029125,22.95,0.050016,20.49,1.013375,23.45,21.86,100.15,8.18,1.660156,33.48,1.533203,157.64,0.00,0.00,0,0,0,0.00,0,0,0
1652379389,0.052625,21.59,1.029000,22.95,0.050031,20.50,1.013250,23.45,21.85,100.14,8.10,1.582031,31.91,1.489258,153.39,0.00,0.00,0,0,0,0.00,0,0,0
1652379399,0.052625,21.59,1.029250,22.95,0.050031,20.50,1.013375,23.45,21.86,100.14,8.00,1.752930,35.35,1.689453,172.74,0.00,0.00,0,0,0,0.00,0,0,0
1652379409,0.052641,21.60,1.029250,22.95,0.050062,20.51,1.013125,23.46,21.86,100.14,7.97,1.840820,37.12,1.777344,181.24,0.00,0.00,0,0,0,0.00,0,0,0
1652379419,0.052625,21.59,1.029250,22.95,0.050078,20.52,1.013000,23.46,21.86,100.14,7.95,2.324219,46.83,2.187500,220.89,0.00,0.00,0,0,0,0.00,0,0,0
1652379429,0.052641,21.60,1.029375,22.94,0.050078,20.52,1.012750,23.47,21.86,100.15,7.83,2.646484,53.31,2.470703,248.27,0.00,0.00,0,0,0,0.00,0,0,0
1652379439,0.052703,21.63,1.029250,22.95,0.050094,20.53,1.012625,23.47,21.86,100.14,7.77,2.587891,52.13,2.421875,243.55,0.00,0.00,0,0,0,0.00,0,0,0
1652379449,0.052688,21.62,1.029375,22.94,0.050078,20.52,1.012500,23.48,21.86,100.14,7.72,2.011719,40.55,1.855469,188.79,0.00,0.00,0,0,0,0.00,0,0,0
1652379459,0.052719,21.63,1.029625,22.93,0.050094,20.53,1.012250,23.49,21.86,100.14,7.74,1.679687,33.88,1.562500,160.47,0.00,0.00,0,0,0,0.00,0,0,0
1652379469,0.052734,21.64,1.029875,22.93,0.050109,20.53,1.012000,23.49,21.86,100.14,7.63,1.572266,31.72,1.474609,151.97,0.00,0.00,0,0,0,0.00,0,0,0
1652379479,0.052719,21.63,1.030125,22.92,0.050125,20.54,1.011750,23.50,21.86,100.14,7.58,1.635742,32.99,1.538086,158.11,0.00,0.00,0,0,0,0.00,0,0,0
1652379489,0.052734,21.64,1.030375,22.91,0.050125,20.54,1.011500,23.51,21.86,100.14,7.52,1.967773,39.67,1.894531,192.57,0.00,0.00,0,0,0,0.00,0,0,0
1652379499,0.052750,21.65,1.030250,22.91,0.050141,20.55,1.011000,23.53,21.87,100.14,7.57,2.626953,52.92,2.460937,247.33,0.00,0.00,0,0,0,0.00,0,0,0
1652379509,0.052781,21.66,1.030250,22.91,0.050125,20.54,1.011000,23.53,21.86,100.14,7.43,2.563477,51.64,2.392578,240.72,0.00,0.00,0,0,0,0.00,0,0,0
1652379519,0.052781,21.66,1.030125,22.92,0.050141,20.55,1.011125,23.52,21.86,100.14,7.38,1.772461,35.74,1.635742,167.55,0.00,0.00,0,0,0,0.00,0,0,0
1652379529,0.052766,21.65,1.030000,22.92,0.050156,20.55,1.011000,23.53,21.86,100.14,7.36,1.552734,31.32,1.450195,149.61,0.00,0.00,0,0,0,0.00,0,0,0
1652379539,0.052781,21.66,1.029875,22.93,0.050172,20.56,1.010875,23.53,21.86,100.14,7.32,1.577148,31.82,1.464844,151.03,0.00,0.00,0,0,0,0.00,0,0,0
1652379549,0.052797,21.67,1.029875,22.93,0.050156,20.55,1.011000,23.53,21.86,100.14,7.31,1.552734,31.32,1.464844,151.03,0.00,0.00,0,0,0,0.00,0,0,0
1652379559,0.052797,21.67,1.030000,22.92,0.050187,20.57,1.010625,23.54,21.86,100.14,7.25,1.572266,31.72,1.479492,152.45,0.00,0.00,0,0,0,0.00,0,0,0
1652379569,0.052813,21.67,1.030125,22.92,0.050203,20.57,1.010625,23.54,21.86,100.14,7.21,1.621094,32.70,1.513672,155.75,0.00,0.00,0,0,0,0.00,0,0,0
1652379579,0.052813,21.67,1.030125,22.92,0.050203,20.57,1.010500,23.54,21.86,100.15,7.21,1.611328,32.50,1.513672,155.75,0.00,0.00,0,0,0,0.00,0,0,0
1652379589,0.052813,21.67,1.030125,22.92,0.050187,20.56,1.010375,23.54,21.86,100.15,7.14,1.577148,31.82,1.469727,151.50,0.00,0.00,0,0,0,0.00,0,0,0
1652379599,0.052828,21.68,1.029875,22.93,0.050203,20.57,1.010250,23.55,21.85,100.15,6.98,1.562500,31.52,1.469727,151.50,0.00,0.00,0,0,0,0.00,0,0,0
1652379609,0.052844,21.68,1.029875,22.93,0.050203,20.57,1.010375,23.54,21.85,100.15,7.09,1.567383,31.62,1.469727,151.50,0.00,0.00,0,0,0,0.00,0,0,0
1652379619,0.052859,21.69,1.029875,22.93,0.050219,20.58,1.010125,23.55,21.85,100.14,6.99,1.542969,31.13,1.459961,150.56,0.00,0.00,0,0,0,0.00,0,0,0
1652379629,0.052859,21.69,1.030125,22.92,0.050219,20.58,1.010000,23.56,21.85,100.15,7.03,1.538086,31.03,1.459961,150.56,0.00,0.00,0,0,0,0.00,0,0,0
1652379639,0.052859,21.69,1.030250,22.91,0.050219,20.58,1.010125,23.55,21.85,100.14,7.02,1.625977,32.80,1.508789,155.28,0.00,0.00,0,0,0,0.00,0,0,0
1652379649,0.052875,21.70,1.030000,22.92,0.050234,20.59,1.009875,23.56,21.85,100.14,7.00,1.689453,34.07,1.557617,160.00,0.00,0.00,0,0,0,0.00,0,0,0
1652379659,0.052859,21.69,1.030000,22.92,0.050234,20.59,1.009750,23.56,21.84,100.14,6.91,1.772461,35.74,1.640625,168.02,0.00,0.00,0,0,0,0.00,0,0,0
1652379669,0.052906,21.71,1.029875,22.93,0.050219,20.58,1.009375,23.58,21.84,100.14,6.92,2.070312,41.73,1.894531,192.57,0.00,0.00,0,0,0,0.00,0,0,0
1652379679,0.052875,21.70,1.030125,22.92,0.050219,20.58,1.009625,23.57,21.84,100.14,6.93,1.865234,37.61,1.718750,175.58,0.00,0.00,0,0,0,0.00,0,0,0
1652379689,0.052891,21.70,1.030125,22.92,0.050234,20.59,1.009500,23.57,21.84,100.14,6.89,1.567383,31.62,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652379699,0.052891,21.70,1.030250,22.91,0.050234,20.58,1.009375,23.58,21.84,100.15,6.73,1.542969,31.13,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652379709,0.052906,21.71,1.030375,22.91,0.050250,20.59,1.009250,23.58,21.83,100.14,6.83,1.665039,33.58,1.547852,159.05,0.00,0.00,0,0,0,0.00,0,0,0
1652379719,0.052891,21.70,1.030625,22.90,0.050250,20.59,1.009250,23.58,21.83,100.15,6.81,2.080078,41.93,1.914062,194.46,0.00,0.00,0,0,0,0.00,0,0,0
1652379729,0.052891,21.70,1.030500,22.91,0.050250,20.59,1.009375,23.58,21.83,100.15,6.80,2.495117,50.27,2.333984,235.06,0.00,0.00,0,0,0,0.00,0,0,0
1652379739,0.052922,21.72,1.030500,22.91,0.050266,20.60,1.009125,23.58,21.83,100.14,6.77,2.587891,52.13,2.407227,242.14,0.00,0.00,0,0,0,0.00,0,0,0
1652379749,0.052906,21.71,1.030750,22.90,0.050250,20.59,1.009125,23.58,21.83,100.14,6.75,2.622070,52.82,2.451172,246.39,0.00,0.00,0,0,0,0.00,0,0,0
1652379759,0.052922,21.72,1.030875,22.90,0.050250,20.59,1.009000,23.59,21.83,100.14,6.70,2.636719,53.12,2.456055,246.86,0.00,0.00,0,0,0,0.00,0,0,0
1652379769,0.052922,21.72,1.030375,22.91,0.050266,20.60,1.008625,23.60,21.83,100.14,6.71,2.631836,53.02,2.465820,247.80,0.00,0.00,0,0,0,0.00,0,0,0
1652379779,0.052938,21.73,1.030750,22.90,0.050266,20.60,1.009000,23.59,21.82,100.13,6.70,2.602539,52.43,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652379789,0.052938,21.72,1.030625,22.90,0.050250,20.59,1.009000,23.59,21.83,100.14,6.68,2.592773,52.23,2.421875,243.55,0.00,0.00,0,0,0,0.00,0,0,0
1652379799,0.052938,21.72,1.030625,22.90,0.050250,20.59,1.008875,23.59,21.82,100.14,6.67,2.514648,50.66,2.348633,236.47,0.00,0.00,0,0,0,0.00,0,0,0
1652379809,0.052922,21.72,1.030875,22.90,0.050250,20.59,1.008875,23.59,21.82,100.14,6.74,2.084961,42.02,1.909180,193.99,0.00,0.00,0,0,0,0.00,0,0,0
1652379819,0.052938,21.72,1.030875,22.90,0.050266,20.60,1.008750,23.60,21.82,100.14,6.62,1.679687,33.88,1.562500,160.47,0.00,0.00,0,0,0,0.00,0,0,0
1652379829,0.052938,21.72,1.030750,22.90,0.050281,20.60,1.008625,23.60,21.82,100.14,6.69,1.547852,31.23,1.450195,149.61,0.00,0.00,0,0,0,0.00,0,0,0
1652379839,0.052922,21.72,1.031000,22.89,0.050297,20.61,1.009125,23.58,21.82,100.15,6.59,1.606445,32.40,1.484375,152.92,0.00,0.00,0,0,0,0.00,0,0,0
1652379849,0.052953,21.73,1.031000,22.89,0.050297,20.61,1.008750,23.60,21.82,100.14,6.63,1.811523,36.53,1.674805,171.33,0.00,0.00,0,0,0,0.00,0,0,0
1652379859,0.052969,21.74,1.030875,22.90,0.050297,20.61,1.008875,23.59,21.81,100.14,6.55,2.504883,50.47,2.314453,233.17,0.00,0.00,0,0,0,0.00,0,0,0
1652379869,0.052969,21.74,1.031000,22.89,0.050297,20.61,1.009000,23.59,21.82,100.14,6.42,2.558594,51.55,2.373047,238.83,0.00,0.00,0,0,0,0.00,0,0,0
1652379879,0.052969,21.74,1.031000,22.89,0.050281,20.61,1.008625,23.60,21.81,100.14,6.52,2.524414,50.86,2.358398,237.42,0.00,0.00,0,0,0,0.00,0,0,0
1652379889,0.052953,21.73,1.031125,22.89,0.050281,20.61,1.009000,23.59,21.81,100.13,6.68,2.568359,51.74,2.407227,242.14,0.00,0.00,0,0,0,0.00,0,0,0
1652379899,0.052969,21.74,1.031125,22.89,0.050313,20.62,1.008875,23.59,21.81,100.14,6.50,2.607422,52.53,2.436523,244.97,0.00,0.00,0,0,0,0.00,0,0,0
1652379909,0.052984,21.74,1.031000,22.89,0.050281,20.61,1.008875,23.59,21.81,100.14,6.36,2.612305,52.63,2.441406,245.44,0.00,0.00,0,0,0,0.00,0,0,0
1652379919,0.052969,21.74,1.031000,22.89,0.050313,20.62,1.008500,23.60,21.81,100.14,6.48,2.568359,51.74,2.407227,242.14,0.00,0.00,0,0,0,0.00,0,0,0
1652379929,0.052969,21.74,1.031375,22.88,0.050281,20.60,1.008750,23.60,21.81,100.15,6.43,2.456055,49.48,2.255859,227.50,0.00,0.00,0,0,0,0.00,0,0,0
1652379939,0.052969,21.74,1.031375,22.88,0.050297,20.61,1.009125,23.58,21.81,100.15,6.43,2.514648,50.66,2.333984,235.06,0.00,0.00,0,0,0,0.00,0,0,0
1652379949,0.052969,21.74,1.031250,22.88,0.050297,20.61,1.009125,23.58,21.81,100.15,6.51,2.587891,52.13,2.416992,243.08,0.00,0.00,0,0,0,0.00,0,0,0
1652379959,0.052984,21.74,1.031250,22.88,0.050313,20.62,1.008875,23.59,21.81,100.14,6.41,2.617187,52.72,2.436523,244.97,0.00,0.00,0,0,0,0.00,0,0,0
1652379969,0.052969,21.74,1.031125,22.89,0.050313,20.62,1.008750,23.60,21.80,100.14,6.34,2.617187,52.72,2.446289,245.91,0.00,0.00,0,0,0,0.00,0,0,0
1652379979,0.052984,21.74,1.031375,22.88,0.050313,20.62,1.008875,23.59,21.80,100.15,6.39,2.587891,52.13,2.421875,243.55,0.00,0.00,0,0,0,0.00,0,0,0
1652379989,0.052984,21.74,1.031250,22.88,0.050313,20.62,1.008625,23.60,21.80,100.15,6.43,2.622070,52.82,2.451172,246.39,0.00,0.00,0,0,0,0.00,0,0,0
1652379999,0.052984,21.74,1.031375,22.88,0.050328,20.63,1.008625,23.60,21.80,100.14,6.36,2.626953,52.92,2.460937,247.33,0.00,0.00,0,0,0,0.00,0,0,0
1652380009,0.052969,21.74,1.031625,22.87,0.050313,20.62,1.008750,23.60,21.80,100.14,6.32,2.397461,48.31,2.265625,228.45,0.00,0.00,0,0,0,0.00,0,0,0
1652380019,0.052984,21.74,1.031875,22.86,0.050313,20.62,1.008750,23.60,21.79,100.14,6.36,2.265625,45.66,2.153320,217.59,0.00,0.00,0,0,0,0.00,0,0,0
1652380029,0.052984,21.74,1.031875,22.86,0.050328,20.62,1.008625,23.60,21.79,100.15,6.35,1.845703,37.21,1.787109,182.19,0.00,0.00,0,0,0,0.00,0,0,0
1652380039,0.053000,21.75,1.032000,22.86,0.050313,20.62,1.008625,23.60,21.79,100.15,6.32,1.669922,33.68,1.572266,161.41,0.00,0.00,0,0,0,0.00,0,0,0
1652380049,0.052984,21.74,1.032000,22.86,0.050313,20.62,1.008750,23.60,21.79,100.15,6.11,2.368164,47.72,2.241211,226.09,0.00,0.00,0,0,0,0.00,0,0,0
1652380059,0.053000,21.75,1.031875,22.86,0.050281,20.60,1.008875,23.59,21.79,100.15,6.30,2.612305,52.63,2.465820,247.80,0.00,0.00,0,0,0,0.00,0,0,0
1652380069,0.053000,21.75,1.031875,22.86,0.050328,20.62,1.008750,23.60,21.79,100.15,6.31,2.612305,52.63,2.441406,245.44,0.00,0.00,0,0,0,0.00,0,0,0
1652380079,0.053000,21.75,1.031875,22.86,0.050297,20.61,1.008750,23.60,21.78,100.14,6.29,2.509766,50.56,2.348633,236.47,0.00,0.00,0,0,0,0.00,0,0,0
1652380089,0.052984,21.74,1.031750,22.87,0.050328,20.63,1.008750,23.60,21.78,100.14,6.11,2.294922,46.24,2.099609,212.40,0.00,0.00,0,0,0,0.00,0,0,0
1652380099,0.053016,21.76,1.032000,22.86,0.050313,20.62,1.008875,23.59,21.78,100.14,6.26,1.816406,36.63,1.674805,171.33,0.00,0.00,0,0,0,0.00,0,0,0
1652380109,0.053000,21.75,1.032250,22.85,0.050344,20.63,1.008625,23.60,21.78,100.14,6.25,1.562500,31.52,1.450195,149.61,0.00,0.00,0,0,0,0.00,0,0,0
1652380119,0.052984,21.74,1.032625,22.84,0.050328,20.63,1.008625,23.60,21.78,100.14,6.28,1.557617,31.42,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652380129,0.053000,21.75,1.032375,22.85,0.050313,20.62,1.008625,23.60,21.78,100.14,6.23,1.674805,33.78,1.591797,163.30,0.00,0.00,0,0,0,0.00,0,0,0
1652380139,0.052984,21.74,1.032375,22.85,0.050297,20.61,1.008500,23.60,21.77,100.14,6.16,2.407227,48.50,2.275391,229.39,0.00,0.00,0,0,0,0.00,0,0,0
1652380149,0.053016,21.76,1.032500,22.84,0.050328,20.62,1.008625,23.60,21.78,100.14,6.22,2.612305,52.63,2.460937,247.33,0.00,0.00,0,0,0,0.00,0,0,0
1652380159,0.052984,21.74,1.032500,22.84,0.050313,20.62,1.008750,23.60,21.77,100.15,6.25,2.626953,52.92,2.451172,246.39,0.00,0.00,0,0,0,0.00,0,0,0
1652380169,0.053000,21.75,1.032750,22.84,0.050328,20.62,1.009000,23.59,21.77,100.16,6.19,2.622070,52.82,2.451172,246.39,0.00,0.00,0,0,0,0.00,0,0,0
1652380179,0.053016,21.76,1.032625,22.84,0.050344,20.63,1.008625,23.60,21.77,100.15,6.17,2.607422,52.53,2.441406,245.44,0.00,0.00,0,0,0,0.00,0,0,0
1652380189,0.053000,21.75,1.032625,22.84,0.050297,20.61,1.008500,23.60,21.77,100.15,6.19,2.607422,52.53,2.441406,245.44,0.00,0.00,0,0,0,0.00,0,0,0
1652380199,0.052984,21.74,1.032625,22.84,0.050313,20.62,1.008375,23.61,21.77,100.15,6.16,2.626953,52.92,2.456055,246.86,0.00,0.00,0,0,0,0.00,0,0,0
1652380209,0.053031,21.76,1.033000,22.83,0.050328,20.62,1.008500,23.60,21.77,100.14,6.15,2.602539,52.43,2.446289,245.91,0.00,0.00,0,0,0,0.00,0,0,0
1652380220,0.052984,21.74,1.032875,22.83,0.050328,20.63,1.008625,23.60,21.77,100.14,6.15,2.534180,51.05,2.387695,240.25,0.00,0.00,0,0,0,0.00,0,0,0
1652380230,0.053000,21.75,1.032875,22.83,0.050328,20.63,1.008750,23.60,21.77,100.14,6.14,2.617187,52.72,2.446289,245.91,0.00,0.00,0,0,0,0.00,0,0,0
1652380240,0.053000,21.75,1.033000,22.83,0.050328,20.63,1.009250,23.58,21.76,100.14,6.17,2.602539,52.43,2.436523,244.97,0.00,0.00,0,0,0,0.00,0,0,0
1652380250,0.053000,21.75,1.033125,22.82,0.050313,20.62,1.009500,23.57,21.77,100.14,6.12,2.578125,51.94,2.402344,241.67,0.00,0.00,0,0,0,0.00,0,0,0
1652380260,0.053000,21.75,1.033000,22.83,0.050313,20.62,1.009375,23.58,21.77,100.14,5.84,2.543945,51.25,2.377930,239.31,0.00,0.00,0,0,0,0.00,0,0,0
1652380270,0.052984,21.74,1.033250,22.82,0.050328,20.62,1.009625,23.57,21.76,100.15,6.11,2.255859,45.46,2.065430,209.09,0.00,0.00,0,0,0,0.00,0,0,0
1652380280,0.053000,21.75,1.033250,22.82,0.050328,20.62,1.009750,23.56,21.76,100.15,6.13,1.645508,33.19,1.538086,158.11,0.00,0.00,0,0,0,0.00,0,0,0
1652380290,0.053000,21.75,1.033125,22.82,0.050344,20.63,1.009625,23.57,21.76,100.15,6.09,1.542969,31.13,1.459961,150.56,0.00,0.00,0,0,0,0.00,0,0,0
1652380300,0.053000,21.75,1.033250,22.82,0.050328,20.62,1.009625,23.57,21.76,100.14,6.05,2.021484,40.75,1.938477,196.82,0.00,0.00,0,0,0,0.00,0,0,0
1652380310,0.053000,21.75,1.033125,22.82,0.050328,20.62,1.009250,23.58,21.76,100.15,6.07,2.617187,52.72,2.446289,245.91,0.00,0.00,0,0,0,0.00,0,0,0
1652380320,0.053031,21.77,1.033625,22.81,0.050313,20.62,1.009500,23.57,21.76,100.14,6.04,2.509766,50.56,2.338867,235.53,0.00,0.00,0,0,0,0.00,0,0,0
1652380330,0.053000,21.75,1.034000,22.80,0.050328,20.63,1.009625,23.57,21.76,100.13,6.06,1.728516,34.86,1.606445,164.72,0.00,0.00,0,0,0,0.00,0,0,0
1652380340,0.053047,21.77,1.034125,22.79,0.050313,20.62,1.009500,23.57,21.76,100.14,6.13,1.547852,31.23,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652380350,0.053000,21.75,1.034250,22.79,0.050297,20.61,1.009500,23.57,21.75,100.15,6.05,1.533203,30.93,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652380360,0.053031,21.76,1.034500,22.78,0.050344,20.63,1.009375,23.58,21.76,100.14,5.92,1.542969,31.13,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652380370,0.053000,21.75,1.035000,22.77,0.050313,20.62,1.009500,23.57,21.76,100.14,6.03,1.630859,32.89,1.528320,157.17,0.00,0.00,0,0,0,0.00,0,0,0
1652380380,0.053000,21.75,1.035125,22.76,0.050297,20.61,1.009625,23.57,21.75,100.14,5.99,1.816406,36.63,1.752930,178.88,0.00,0.00,0,0,0,0.00,0,0,0
1652380390,0.053016,21.76,1.034875,22.77,0.050328,20.63,1.009375,23.58,21.75,100.14,6.02,2.177734,43.89,2.075195,210.04,0.00,0.00,0,0,0,0.00,0,0,0
1652380400,0.053016,21.76,1.035250,22.76,0.050313,20.62,1.009500,23.57,21.75,100.14,6.14,2.631836,53.02,2.451172,246.39,0.00,0.00,0,0,0,0.00,0,0,0
1652380410,0.053000,21.75,1.035375,22.75,0.050344,20.63,1.009750,23.56,21.75,100.14,6.01,2.519531,50.76,2.353516,236.95,0.00,0.00,0,0,0,0.00,0,0,0
1652380420,0.053016,21.76,1.035250,22.76,0.050328,20.63,1.009750,23.56,21.75,100.14,5.92,1.616211,32.60,1.499023,154.33,0.00,0.00,0,0,0,0.00,0,0,0
1652380430,0.053031,21.77,1.035250,22.76,0.050328,20.63,1.009625,23.57,21.75,100.14,5.99,1.811523,36.53,1.748047,178.41,0.00,0.00,0,0,0,0.00,0,0,0
1652380440,0.053000,21.75,1.035375,22.75,0.050328,20.62,1.009625,23.57,21.74,100.15,5.99,2.490234,50.17,2.358398,237.42,0.00,0.00,0,0,0,0.00,0,0,0
1652380450,0.053031,21.77,1.035000,22.77,0.050313,20.62,1.009250,23.58,21.75,100.13,5.99,2.607422,52.53,2.436523,244.97,0.00,0.00,0,0,0,0.00,0,0,0
1652380460,0.053000,21.75,1.035250,22.76,0.050344,20.63,1.008875,23.59,21.75,100.13,6.00,2.539062,51.15,2.368164,238.36,0.00,0.00,0,0,0,0.00,0,0,0
