File Name,rxn00012.csv
Date,2022-05-13 11:57:35

[DATA]
time (s),oxy1_voltage (V),oxy1_O2 (%),oxy1_temp_voltage (V),oxy1_temp (C),oxy2_voltage (V),oxy2_O2 (%),oxy2_temp_voltage (V),oxy2_temp (C),bme_temp (C),pressure (kPa),humidity (%),flow1_voltage (V),flow1_flow (mL/min),flow2_voltage (V),flow2_flow (mL/min),PV (C),SV (C),Control Method,Output,PID profile,PID SV,P,I,D
1652443325,0.001844,0.12,1.022750,23.15,0.001875,0.06,0.996375,23.99,21.38,100.02,60.14,2.622070,52.82,2.421875,243.55,0.00,0.00,0,0,0,0.00,0,0,0
1652443335,0.001828,0.11,1.022875,23.15,0.001859,0.06,0.996750,23.98,21.37,100.03,60.16,1.596680,32.21,1.459961,150.56,0.00,0.00,0,0,0,0.00,0,0,0
1652443345,0.001828,0.11,1.023250,23.14,0.001844,0.05,0.997125,23.97,21.36,100.02,60.14,2.539062,51.15,2.368164,238.36,0.00,0.00,0,0,0,0.00,0,0,0
1652443356,0.001813,0.10,1.023125,23.14,0.001828,0.04,0.997000,23.97,21.36,100.02,60.24,1.562500,31.52,1.435547,148.20,0.00,0.00,0,0,0,0.00,0,0,0
1652443366,0.001781,0.09,1.023250,23.14,0.001828,0.04,0.997375,23.96,21.36,100.02,60.07,2.626953,52.92,2.426758,244.03,0.00,0.00,0,0,0,0.00,0,0,0
1652443376,0.001781,0.09,1.023625,23.12,0.001828,0.04,0.997500,23.96,21.37,100.02,60.20,1.557617,31.42,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652443386,0.001766,0.08,1.023750,23.12,0.001813,0.04,0.997750,23.95,21.36,100.01,60.04,2.583008,52.04,2.392578,240.72,0.00,0.00,0,0,0,0.00,0,0,0
1652443396,0.001766,0.08,1.024125,23.11,0.001813,0.04,0.997750,23.95,21.35,100.01,60.00,1.577148,31.82,1.464844,151.03,0.00,0.00,0,0,0,0.00,0,0,0
1652443406,0.001750,0.08,1.024375,23.10,0.001797,0.03,0.998250,23.93,21.36,100.01,60.08,2.622070,52.82,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652443416,0.001750,0.08,1.024625,23.09,0.001781,0.02,0.998375,23.93,21.34,100.02,60.24,2.221680,44.77,2.016602,204.37,0.00,0.00,0,0,0,0.00,0,0,0
1652443426,0.001734,0.07,1.025250,23.07,0.001781,0.02,0.998750,23.92,21.32,100.03,60.22,1.552734,31.32,1.430664,147.73,0.00,0.00,0,0,0,0.00,0,0,0
1652443436,0.001734,0.07,1.025375,23.07,0.001766,0.02,0.998875,23.91,21.30,100.05,60.24,1.704102,34.37,1.606445,164.72,0.00,0.00,0,0,0,0.00,0,0,0
1652443446,0.001734,0.07,1.025625,23.06,0.001766,0.02,0.999000,23.91,21.30,100.05,60.35,2.626953,52.92,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652443456,0.001719,0.06,1.025625,23.06,0.001766,0.02,0.999125,23.91,21.28,100.05,60.15,1.777344,35.84,1.630859,167.08,0.00,0.00,0,0,0,0.00,0,0,0
1652443466,0.001719,0.06,1.025625,23.06,0.001750,0.01,0.999375,23.90,21.29,100.05,60.20,2.412109,48.60,2.255859,227.50,0.00,0.00,0,0,0,0.00,0,0,0
1652443476,0.001719,0.06,1.025875,23.05,0.001750,0.01,0.999625,23.89,21.28,100.05,60.49,1.826172,36.82,1.660156,169.91,0.00,0.00,0,0,0,0.00,0,0,0
1652443486,0.001703,0.06,1.026125,23.04,0.001750,0.01,0.999625,23.89,21.28,100.03,60.51,2.490234,50.17,2.319336,233.64,0.00,0.00,0,0,0,0.00,0,0,0
1652443496,0.001703,0.06,1.026250,23.04,0.001734,0.00,0.999875,23.88,21.27,100.02,60.68,1.601562,32.31,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652443506,0.001703,0.06,1.026375,23.04,0.001734,0.00,0.999750,23.89,21.26,100.04,60.43,2.622070,52.82,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652443516,0.001687,0.05,1.026750,23.03,0.001734,0.00,1.000250,23.87,21.26,100.02,60.35,1.625977,32.80,1.503906,154.81,0.00,0.00,0,0,0,0.00,0,0,0
1652443526,0.001687,0.05,1.026750,23.03,0.001719,-0.00,1.000250,23.87,21.26,100.03,60.42,2.539062,51.15,2.348633,236.47,0.00,0.00,0,0,0,0.00,0,0,0
1652443536,0.001672,0.04,1.027125,23.01,0.001719,-0.00,1.000375,23.87,21.25,100.03,60.41,1.748047,35.25,1.669922,170.86,0.00,0.00,0,0,0,0.00,0,0,0
1652443546,0.001672,0.04,1.027250,23.01,0.001719,-0.00,1.000500,23.86,21.24,100.03,60.52,1.801758,36.33,1.640625,168.02,0.00,0.00,0,0,0,0.00,0,0,0
1652443556,0.001672,0.04,1.027375,23.01,0.001719,-0.00,1.000500,23.86,21.25,100.03,60.60,2.597656,52.33,2.407227,242.14,0.00,0.00,0,0,0,0.00,0,0,0
1652443566,0.001656,0.04,1.027625,23.00,0.001719,-0.00,1.000750,23.85,21.25,100.03,60.60,1.865234,37.61,1.772461,180.77,0.00,0.00,0,0,0,0.00,0,0,0
1652443576,0.001656,0.04,1.027875,22.99,0.001703,-0.01,1.000875,23.85,21.25,100.03,60.99,1.704102,34.37,1.557617,160.00,0.00,0.00,0,0,0,0.00,0,0,0
1652443586,0.001656,0.04,1.027875,22.99,0.001703,-0.01,1.001125,23.84,21.24,100.03,60.97,2.563477,51.64,2.373047,238.83,0.00,0.00,0,0,0,0.00,0,0,0
1652443596,0.001656,0.04,1.028000,22.99,0.001687,-0.02,1.001250,23.84,21.24,100.02,61.07,2.412109,48.60,2.255859,227.50,0.00,0.00,0,0,0,0.00,0,0,0
1652443606,0.001656,0.04,1.028375,22.97,0.001687,-0.02,1.001500,23.83,21.24,100.02,61.11,1.562500,31.52,1.450195,149.61,0.00,0.00,0,0,0,0.00,0,0,0
1652443616,0.001641,0.03,1.028500,22.97,0.001687,-0.02,1.001625,23.83,21.24,100.02,60.84,2.480469,49.97,2.294922,231.28,0.00,0.00,0,0,0,0.00,0,0,0
1652443626,0.001641,0.03,1.028750,22.96,0.001687,-0.02,1.001625,23.83,21.24,100.02,60.79,2.548828,51.35,2.373047,238.83,0.00,0.00,0,0,0,0.00,0,0,0
1652443636,0.001641,0.03,1.028625,22.97,0.001687,-0.02,1.001750,23.82,21.25,100.02,60.65,1.591797,32.11,1.484375,152.92,0.00,0.00,0,0,0,0.00,0,0,0
1652443646,0.001641,0.03,1.028625,22.97,0.001687,-0.02,1.001750,23.82,21.27,100.02,60.66,2.465820,49.68,2.241211,226.09,0.00,0.00,0,0,0,0.00,0,0,0
1652443656,0.001641,0.03,1.029000,22.95,0.001687,-0.02,1.002000,23.81,21.28,100.03,60.61,2.539062,51.15,2.373047,238.83,0.00,0.00,0,0,0,0.00,0,0,0
1652443666,0.001609,0.02,1.029125,22.95,0.001672,-0.02,1.002125,23.81,21.30,100.03,60.54,1.552734,31.32,1.440430,148.67,0.00,0.00,0,0,0,0.00,0,0,0
1652443676,0.001625,0.02,1.029125,22.95,0.001672,-0.02,1.002000,23.81,21.30,100.03,60.81,2.631836,53.02,2.426758,244.03,0.00,0.00,0,0,0,0.00,0,0,0
1652443686,0.001625,0.02,1.029125,22.95,0.001672,-0.02,1.002125,23.81,21.29,100.03,60.80,1.542969,31.13,1.435547,148.20,0.00,0.00,0,0,0,0.00,0,0,0
1652443696,0.001625,0.02,1.029250,22.95,0.001656,-0.03,1.002250,23.81,21.28,100.03,60.80,2.583008,52.04,2.412109,242.61,0.00,0.00,0,0,0,0.00,0,0,0
1652443706,0.001625,0.02,1.029375,22.94,0.001656,-0.03,1.002500,23.80,21.27,100.03,60.79,1.567383,31.62,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652443716,0.001625,0.02,1.029375,22.94,0.001656,-0.03,1.002750,23.79,21.26,100.02,60.88,2.583008,52.04,2.407227,242.14,0.00,0.00,0,0,0,0.00,0,0,0
1652443726,0.001609,0.02,1.029625,22.93,0.001656,-0.03,1.002750,23.79,21.26,100.02,60.79,1.572266,31.72,1.450195,149.61,0.00,0.00,0,0,0,0.00,0,0,0
1652443736,0.001609,0.02,1.029625,22.93,0.001656,-0.03,1.002750,23.79,21.26,100.03,60.85,2.612305,52.63,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652443746,0.001609,0.02,1.029875,22.93,0.001641,-0.04,1.003000,23.78,21.23,100.04,60.91,1.655273,33.39,1.523437,156.69,0.00,0.00,0,0,0,0.00,0,0,0
1652443756,0.001609,0.02,1.029875,22.93,0.001641,-0.04,1.003125,23.78,21.23,100.03,60.88,2.143555,43.20,2.006836,203.43,0.00,0.00,0,0,0,0.00,0,0,0
1652443766,0.001594,0.01,1.030000,22.92,0.001641,-0.04,1.003125,23.78,21.23,100.02,60.92,2.197266,44.28,1.987305,201.54,0.00,0.00,0,0,0,0.00,0,0,0
1652443776,0.001594,0.01,1.029875,22.93,0.001641,-0.04,1.003375,23.77,21.25,100.03,60.96,1.982422,39.96,1.889648,192.10,0.00,0.00,0,0,0,0.00,0,0,0
1652443786,0.001594,0.01,1.029750,22.93,0.001641,-0.04,1.003500,23.77,21.26,100.03,60.76,2.182617,43.99,1.982422,201.07,0.00,0.00,0,0,0,0.00,0,0,0
1652443796,0.001594,0.01,1.030000,22.92,0.001625,-0.04,1.003625,23.76,21.28,100.03,60.57,1.674805,33.78,1.562500,160.47,0.00,0.00,0,0,0,0.00,0,0,0
1652443806,0.001578,0.00,1.029875,22.93,0.001625,-0.04,1.003625,23.76,21.30,100.03,60.70,2.592773,52.23,2.397461,241.19,0.00,0.00,0,0,0,0.00,0,0,0
1652443816,0.001578,0.00,1.029875,22.93,0.001625,-0.04,1.003750,23.76,21.29,100.02,60.76,1.547852,31.23,1.440430,148.67,0.00,0.00,0,0,0,0.00,0,0,0
1652443826,0.001578,0.00,1.030125,22.92,0.001625,-0.04,1.004125,23.75,21.29,100.02,61.03,2.451172,49.39,2.294922,231.28,0.00,0.00,0,0,0,0.00,0,0,0
1652443836,0.001578,0.00,1.030250,22.91,0.001625,-0.04,1.004375,23.74,21.29,100.01,61.08,2.089844,42.12,1.899414,193.04,0.00,0.00,0,0,0,0.00,0,0,0
1652443846,0.001578,0.00,1.030500,22.91,0.001609,-0.05,1.004500,23.73,21.28,100.01,61.36,1.582031,31.91,1.469727,151.50,0.00,0.00,0,0,0,0.00,0,0,0
1652443856,0.001578,0.00,1.030625,22.90,0.001625,-0.04,1.004625,23.73,21.26,100.03,61.18,2.617187,52.72,2.436523,244.97,0.00,0.00,0,0,0,0.00,0,0,0
1652443866,0.001578,0.00,1.031000,22.89,0.001625,-0.04,1.004875,23.72,21.26,100.03,61.17,2.495117,50.27,2.314453,233.17,0.00,0.00,0,0,0,0.00,0,0,0
1652443876,0.001562,-0.00,1.030875,22.90,0.001609,-0.05,1.005000,23.72,21.27,100.02,60.98,1.616211,32.60,1.469727,151.50,0.00,0.00,0,0,0,0.00,0,0,0
1652443886,0.001562,-0.00,1.031125,22.89,0.001609,-0.05,1.005125,23.71,21.28,100.02,60.96,1.669922,33.68,1.552734,159.53,0.00,0.00,0,0,0,0.00,0,0,0
1652443896,0.001562,-0.00,1.031250,22.88,0.001609,-0.05,1.005250,23.71,21.28,100.02,60.80,2.622070,52.82,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652443906,0.001562,-0.00,1.031375,22.88,0.001609,-0.05,1.005375,23.71,21.28,100.02,60.97,1.889648,38.10,1.713867,175.10,0.00,0.00,0,0,0,0.00,0,0,0
1652443916,0.001562,-0.00,1.031500,22.88,0.001609,-0.05,1.005375,23.71,21.29,100.03,60.94,1.655273,33.39,1.547852,159.05,0.00,0.00,0,0,0,0.00,0,0,0
1652443926,0.001562,-0.00,1.031375,22.88,0.001609,-0.05,1.005375,23.71,21.31,100.02,61.01,2.631836,53.02,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652443936,0.001562,-0.00,1.031625,22.87,0.001594,-0.06,1.005375,23.71,21.31,100.02,60.99,1.640625,33.09,1.508789,155.28,0.00,0.00,0,0,0,0.00,0,0,0
1652443946,0.001562,-0.00,1.031625,22.87,0.001609,-0.05,1.005625,23.70,21.31,100.01,60.89,1.674805,33.78,1.552734,159.53,0.00,0.00,0,0,0,0.00,0,0,0
1652443956,0.001562,-0.00,1.031750,22.87,0.001594,-0.06,1.005500,23.70,21.32,100.01,61.17,2.597656,52.33,2.402344,241.67,0.00,0.00,0,0,0,0.00,0,0,0
1652443966,0.001547,-0.01,1.032000,22.86,0.001594,-0.06,1.006000,23.68,21.32,100.00,61.15,1.557617,31.42,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652443976,0.001547,-0.01,1.032250,22.85,0.001594,-0.06,1.006000,23.68,21.31,100.01,61.17,2.426758,48.90,2.260742,227.98,0.00,0.00,0,0,0,0.00,0,0,0
1652443986,0.001562,-0.00,1.032250,22.85,0.001594,-0.06,1.006125,23.68,21.31,100.01,61.22,2.480469,49.97,2.260742,227.98,0.00,0.00,0,0,0,0.00,0,0,0
1652443996,0.001547,-0.01,1.032500,22.84,0.001594,-0.06,1.006250,23.68,21.30,100.01,61.17,1.684570,33.97,1.528320,157.17,0.00,0.00,0,0,0,0.00,0,0,0
1652444006,0.001547,-0.01,1.032625,22.84,0.001594,-0.06,1.006250,23.68,21.29,100.01,61.12,1.572266,31.72,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652444016,0.001547,-0.01,1.032375,22.85,0.001594,-0.06,1.006250,23.68,21.30,100.01,61.08,1.782227,35.94,1.689453,172.74,0.00,0.00,0,0,0,0.00,0,0,0
1652444026,0.001547,-0.01,1.032375,22.85,0.001578,-0.06,1.006250,23.68,21.32,100.01,61.09,2.631836,53.02,2.441406,245.44,0.00,0.00,0,0,0,0.00,0,0,0
1652444036,0.001547,-0.01,1.032750,22.84,0.001578,-0.06,1.006500,23.67,21.33,100.01,61.07,2.363281,47.62,2.138672,216.17,0.00,0.00,0,0,0,0.00,0,0,0
1652444046,0.001531,-0.02,1.033000,22.83,0.001578,-0.06,1.006500,23.67,21.35,100.01,60.93,1.557617,31.42,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652444056,0.001547,-0.01,1.033125,22.82,0.001578,-0.06,1.006500,23.67,21.36,100.01,60.88,2.128906,42.91,2.001953,202.96,0.00,0.00,0,0,0,0.00,0,0,0
1652444066,0.001531,-0.02,1.033000,22.83,0.001578,-0.06,1.006375,23.67,21.37,100.00,60.96,2.622070,52.82,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652444076,0.001531,-0.02,1.032875,22.83,0.001578,-0.06,1.006625,23.66,21.38,100.00,60.76,2.304687,46.44,2.084961,210.98,0.00,0.00,0,0,0,0.00,0,0,0
1652444086,0.001547,-0.01,1.032875,22.83,0.001562,-0.07,1.006625,23.66,21.38,100.00,60.72,1.572266,31.72,1.464844,151.03,0.00,0.00,0,0,0,0.00,0,0,0
1652444096,0.001531,-0.02,1.033250,22.82,0.001562,-0.07,1.006875,23.66,21.37,100.00,60.76,2.124023,42.81,2.006836,203.43,0.00,0.00,0,0,0,0.00,0,0,0
1652444106,0.001531,-0.02,1.033125,22.82,0.001562,-0.07,1.006875,23.66,21.38,100.01,60.78,2.568359,51.74,2.377930,239.31,0.00,0.00,0,0,0,0.00,0,0,0
1652444116,0.001531,-0.01,1.033500,22.81,0.001562,-0.07,1.007125,23.65,21.38,100.01,60.68,1.567383,31.62,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652444126,0.001531,-0.01,1.033625,22.81,0.001562,-0.07,1.007250,23.64,21.38,100.01,60.68,2.431641,48.99,2.275391,229.39,0.00,0.00,0,0,0,0.00,0,0,0
1652444136,0.001531,-0.01,1.033875,22.80,0.001562,-0.07,1.007250,23.64,21.39,100.01,60.55,2.543945,51.25,2.348633,236.47,0.00,0.00,0,0,0,0.00,0,0,0
1652444146,0.001531,-0.01,1.033875,22.80,0.001562,-0.07,1.007375,23.64,21.40,100.02,60.68,1.713867,34.56,1.572266,161.41,0.00,0.00,0,0,0,0.00,0,0,0
1652444156,0.001531,-0.01,1.034000,22.80,0.001562,-0.07,1.007500,23.64,21.39,100.01,60.54,1.982422,39.96,1.884766,191.63,0.00,0.00,0,0,0,0.00,0,0,0
1652444166,0.001531,-0.01,1.034000,22.80,0.001562,-0.07,1.007500,23.64,21.41,100.01,60.61,2.573242,51.84,2.382812,239.78,0.00,0.00,0,0,0,0.00,0,0,0
1652444176,0.001516,-0.02,1.034000,22.80,0.001547,-0.08,1.007625,23.63,21.40,100.00,60.60,1.982422,39.96,1.806641,184.07,0.00,0.00,0,0,0,0.00,0,0,0
1652444186,0.001516,-0.02,1.034000,22.80,0.001547,-0.08,1.007500,23.64,21.38,100.02,60.65,1.606445,32.40,1.489258,153.39,0.00,0.00,0,0,0,0.00,0,0,0
1652444196,0.001516,-0.02,1.034250,22.79,0.001547,-0.08,1.007750,23.63,21.37,100.00,60.66,2.529297,50.96,2.363281,237.89,0.00,0.00,0,0,0,0.00,0,0,0
1652444206,0.001516,-0.02,1.034250,22.79,0.001547,-0.08,1.007750,23.63,21.35,100.00,60.64,2.534180,51.05,2.343750,236.00,0.00,0.00,0,0,0,0.00,0,0,0
1652444216,0.001516,-0.02,1.034375,22.79,0.001547,-0.08,1.007875,23.62,21.35,100.01,60.67,1.557617,31.42,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652444226,0.001516,-0.02,1.034375,22.79,0.001547,-0.08,1.007875,23.62,21.35,100.01,60.79,2.167969,43.69,2.031250,205.79,0.00,0.00,0,0,0,0.00,0,0,0
1652444236,0.001516,-0.02,1.034750,22.77,0.001547,-0.08,1.008250,23.61,21.36,100.01,60.69,2.558594,51.55,2.373047,238.83,0.00,0.00,0,0,0,0.00,0,0,0
1652444246,0.001516,-0.02,1.034750,22.77,0.001531,-0.08,1.008375,23.61,21.37,100.01,60.64,1.591797,32.11,1.474609,151.97,0.00,0.00,0,0,0,0.00,0,0,0
1652444256,0.001500,-0.03,1.034500,22.78,0.001547,-0.08,1.008125,23.62,21.39,100.01,60.63,1.835937,37.02,1.743164,177.94,0.00,0.00,0,0,0,0.00,0,0,0
1652444266,0.001516,-0.02,1.034625,22.78,0.001531,-0.08,1.008375,23.61,21.40,100.01,60.58,2.583008,52.04,2.387695,240.25,0.00,0.00,0,0,0,0.00,0,0,0
1652444276,0.001516,-0.02,1.034750,22.77,0.001531,-0.08,1.008375,23.61,21.41,100.00,60.67,1.552734,31.32,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652444286,0.001516,-0.02,1.034750,22.77,0.001547,-0.08,1.008375,23.61,21.42,100.00,60.47,2.597656,52.33,2.402344,241.67,0.00,0.00,0,0,0,0.00,0,0,0
1652444296,0.001516,-0.02,1.034750,22.77,0.001531,-0.08,1.008500,23.60,21.43,100.02,60.38,1.562500,31.52,1.450195,149.61,0.00,0.00,0,0,0,0.00,0,0,0
1652444306,0.001516,-0.02,1.034875,22.77,0.001531,-0.08,1.008375,23.61,21.42,99.99,60.43,2.626953,52.92,2.441406,245.44,0.00,0.00,0,0,0,0.00,0,0,0
1652444316,0.001500,-0.03,1.035000,22.77,0.001547,-0.08,1.008875,23.59,21.42,100.00,60.46,1.606445,32.40,1.479492,152.45,0.00,0.00,0,0,0,0.00,0,0,0
1652444326,0.001500,-0.03,1.035000,22.77,0.001531,-0.08,1.008750,23.60,21.41,100.00,60.39,1.923828,38.78,1.835937,186.91,0.00,0.00,0,0,0,0.00,0,0,0
1652444336,0.001500,-0.03,1.035125,22.76,0.001531,-0.08,1.008875,23.59,21.42,100.00,60.39,2.568359,51.74,2.377930,239.31,0.00,0.00,0,0,0,0.00,0,0,0
1652444346,0.001500,-0.03,1.034875,22.77,0.001531,-0.08,1.008875,23.59,21.41,100.01,60.36,1.606445,32.40,1.479492,152.45,0.00,0.00,0,0,0,0.00,0,0,0
1652444356,0.001500,-0.03,1.034875,22.77,0.001531,-0.08,1.009125,23.58,21.40,100.01,60.37,1.865234,37.61,1.777344,181.24,0.00,0.00,0,0,0,0.00,0,0,0
1652444366,0.001500,-0.03,1.034750,22.77,0.001531,-0.08,1.009125,23.58,21.39,100.01,60.22,2.534180,51.05,2.343750,236.00,0.00,0.00,0,0,0,0.00,0,0,0
1652444376,0.001500,-0.03,1.034875,22.77,0.001516,-0.09,1.009250,23.58,21.40,100.01,60.40,1.601562,32.31,1.484375,152.92,0.00,0.00,0,0,0,0.00,0,0,0
1652444386,0.001500,-0.03,1.035125,22.76,0.001516,-0.09,1.009250,23.58,21.40,100.00,60.32,2.617187,52.72,2.421875,243.55,0.00,0.00,0,0,0,0.00,0,0,0
1652444396,0.001500,-0.03,1.035000,22.77,0.001531,-0.08,1.009375,23.58,21.41,100.00,60.16,1.835937,37.02,1.660156,169.91,0.00,0.00,0,0,0,0.00,0,0,0
1652444406,0.001484,-0.03,1.035125,22.76,0.001516,-0.09,1.009500,23.57,21.40,100.00,60.29,1.660156,33.48,1.542969,158.58,0.00,0.00,0,0,0,0.00,0,0,0
1652444416,0.001484,-0.03,1.035250,22.76,0.001516,-0.09,1.009375,23.58,21.39,99.99,60.45,2.568359,51.74,2.377930,239.31,0.00,0.00,0,0,0,0.00,0,0,0
1652444426,0.001484,-0.03,1.035375,22.75,0.001516,-0.09,1.009750,23.56,21.37,100.00,60.26,1.596680,32.21,1.484375,152.92,0.00,0.00,0,0,0,0.00,0,0,0
1652444436,0.001484,-0.03,1.035375,22.75,0.001516,-0.09,1.009625,23.57,21.35,100.00,60.26,2.543945,51.25,2.353516,236.95,0.00,0.00,0,0,0,0.00,0,0,0
1652444446,0.001484,-0.03,1.035500,22.75,0.001516,-0.09,1.009750,23.56,21.35,100.00,60.17,1.601562,32.31,1.489258,153.39,0.00,0.00,0,0,0,0.00,0,0,0
1652444456,0.001484,-0.03,1.035750,22.74,0.001516,-0.09,1.010000,23.56,21.34,100.01,60.28,2.592773,52.23,2.392578,240.72,0.00,0.00,0,0,0,0.00,0,0,0
